date,food_beverage,txtile_apparel,paper_wood,chemical,pharmaceutical,non-metalic_mineral,steel_metal,machinery,electrical_electronic,trans_equip,distribution,construction,trans_wharehouse,finance,banking,securities,insurance,manufacturing
2001-11-15,773.51 ,238.64 ,190.25 ,564.28 ,1114.68 ,512.92 ,1141.54 ,241.96 ,2395.91 ,319.49 ,173.93 ,58.43 ,272.46 ,244.65 ,142.23 ,1389.50 ,3286.33 ,799.54 
2001-11-16,789.54 ,242.13 ,191.56 ,567.51 ,1105.30 ,516.03 ,1189.18 ,246.49 ,2391.33 ,322.56 ,171.98 ,59.45 ,283.99 ,251.58 ,148.54 ,1411.16 ,3311.83 ,805.24 
2001-11-19,814.54 ,244.73 ,194.69 ,570.79 ,1122.30 ,531.66 ,1217.20 ,261.02 ,2477.50 ,334.95 ,177.29 ,59.74 ,302.10 ,253.27 ,148.84 ,1417.66 ,3432.34 ,829.09 
2001-11-20,838.89 ,243.60 ,196.48 ,570.28 ,1120.71 ,546.42 ,1183.60 ,257.08 ,2419.00 ,331.49 ,174.36 ,59.80 ,294.38 ,249.32 ,145.80 ,1406.08 ,3433.40 ,817.04 
2001-11-21,819.14 ,243.52 ,199.59 ,576.93 ,1122.75 ,551.61 ,1186.55 ,258.52 ,2401.92 ,333.25 ,174.92 ,59.26 ,291.18 ,252.74 ,146.85 ,1408.44 ,3461.65 ,816.26 
2001-11-22,844.18 ,242.96 ,201.03 ,584.31 ,1131.22 ,555.57 ,1226.43 ,258.67 ,2470.97 ,337.18 ,179.82 ,59.45 ,299.70 ,255.81 ,147.70 ,1426.83 ,3463.30 ,833.58 
2001-11-23,836.01 ,241.47 ,200.31 ,598.71 ,1127.88 ,550.37 ,1280.37 ,260.59 ,2544.94 ,343.17 ,181.80 ,61.33 ,310.70 ,265.06 ,148.96 ,1545.74 ,3669.68 ,853.56 
2001-11-26,843.63 ,244.20 ,205.23 ,616.23 ,1145.01 ,555.88 ,1288.79 ,264.42 ,2648.11 ,347.11 ,191.58 ,69.62 ,326.34 ,292.53 ,163.21 ,1733.89 ,3998.61 ,875.97 
2001-11-27,848.75 ,243.83 ,204.09 ,610.60 ,1142.11 ,559.21 ,1292.42 ,263.84 ,2660.03 ,341.76 ,198.65 ,68.17 ,330.44 ,285.59 ,157.95 ,1698.32 ,4003.29 ,876.31 
2001-11-28,810.33 ,236.52 ,198.35 ,587.11 ,1099.91 ,537.25 ,1196.58 ,254.14 ,2513.73 ,315.80 ,185.84 ,62.40 ,305.21 ,266.25 ,149.16 ,1540.48 ,3666.88 ,827.19 
2001-11-29,822.38 ,237.23 ,198.57 ,592.04 ,1106.08 ,535.48 ,1201.48 ,255.79 ,2450.12 ,318.28 ,190.94 ,64.37 ,322.36 ,273.62 ,152.84 ,1618.25 ,3789.32 ,819.32 
2001-11-30,844.68 ,240.89 ,208.00 ,618.15 ,1118.99 ,544.66 ,1219.46 ,260.61 ,2537.16 ,326.26 ,196.76 ,64.31 ,333.41 ,282.13 ,159.41 ,1622.57 ,3988.37 ,844.88 
2001-12-03,857.19 ,242.63 ,212.55 ,626.56 ,1126.15 ,540.15 ,1219.41 ,265.73 ,2617.04 ,334.45 ,199.03 ,65.08 ,346.25 ,287.08 ,162.60 ,1669.70 ,3949.05 ,862.64 
2001-12-04,854.28 ,244.72 ,215.71 ,614.11 ,1127.74 ,533.39 ,1234.19 ,263.43 ,2660.15 ,328.20 ,195.48 ,65.21 ,346.72 ,285.15 ,161.73 ,1649.67 ,3890.15 ,865.81 
2001-12-05,872.19 ,247.57 ,220.31 ,637.48 ,1129.41 ,536.40 ,1327.00 ,269.06 ,2980.84 ,334.66 ,200.92 ,66.22 ,358.46 ,292.65 ,164.45 ,1712.64 ,4108.78 ,931.52 
2001-12-06,873.07 ,245.67 ,224.73 ,627.88 ,1110.29 ,532.04 ,1348.15 ,271.83 ,3075.11 ,328.11 ,200.16 ,66.91 ,390.28 ,291.20 ,159.91 ,1772.00 ,4121.49 ,943.89 
2001-12-07,874.56 ,248.12 ,225.48 ,647.03 ,1140.71 ,544.30 ,1418.93 ,273.15 ,3182.09 ,339.47 ,204.80 ,67.90 ,390.48 ,295.88 ,160.81 ,1818.66 ,4191.18 ,975.74 
2001-12-10,863.83 ,244.97 ,228.71 ,623.72 ,1127.57 ,535.54 ,1304.47 ,270.96 ,2962.76 ,325.38 ,198.98 ,66.21 ,379.78 ,283.58 ,155.63 ,1699.55 ,4076.23 ,922.16 
2001-12-11,857.74 ,243.17 ,226.13 ,626.54 ,1129.63 ,533.93 ,1322.96 ,267.48 ,2943.91 ,323.58 ,196.09 ,65.48 ,375.71 ,285.09 ,156.29 ,1727.88 ,4117.78 ,920.27 
2001-12-12,871.94 ,243.35 ,233.84 ,639.58 ,1119.16 ,528.26 ,1338.53 ,267.29 ,3048.36 ,325.79 ,199.17 ,65.02 ,370.21 ,287.98 ,157.40 ,1736.06 ,4192.74 ,941.54 
2001-12-13,862.49 ,243.04 ,237.24 ,631.94 ,1118.53 ,518.72 ,1301.96 ,269.64 ,3006.28 ,328.04 ,204.17 ,64.82 ,369.44 ,292.08 ,158.73 ,1791.48 ,4222.65 ,930.25 
2001-12-14,876.31 ,245.42 ,240.82 ,632.95 ,1133.80 ,532.22 ,1287.68 ,271.16 ,2897.91 ,324.21 ,206.42 ,65.79 ,359.40 ,288.10 ,157.64 ,1752.27 ,4057.67 ,911.77 
2001-12-17,892.09 ,247.32 ,236.20 ,617.76 ,1115.62 ,524.05 ,1273.61 ,268.10 ,2823.09 ,314.26 ,200.89 ,62.33 ,339.33 ,278.43 ,155.62 ,1620.71 ,4002.05 ,892.97 
2001-12-18,883.59 ,244.11 ,228.84 ,616.21 ,1103.67 ,521.51 ,1263.62 ,261.03 ,2877.34 ,310.31 ,194.28 ,59.62 ,323.73 ,271.54 ,152.40 ,1555.06 ,3901.93 ,897.07 
2001-12-19,924.73 ,237.46 ,225.52 ,623.96 ,1087.98 ,528.02 ,1240.91 ,253.96 ,2899.76 ,313.73 ,196.24 ,58.64 ,342.44 ,272.94 ,156.06 ,1547.17 ,3769.67 ,902.49 
2001-12-20,918.35 ,237.37 ,228.28 ,633.53 ,1099.13 ,534.65 ,1277.38 ,260.53 ,2923.07 ,320.19 ,203.29 ,62.48 ,346.28 ,285.41 ,162.58 ,1630.78 ,3962.83 ,913.87 
2001-12-21,906.73 ,232.73 ,225.98 ,619.76 ,1089.74 ,525.00 ,1281.78 ,255.04 ,2791.92 ,306.40 ,203.15 ,59.87 ,336.67 ,279.49 ,160.51 ,1571.56 ,3900.62 ,884.59 
2001-12-24,899.92 ,226.89 ,228.94 ,620.23 ,1069.44 ,521.18 ,1287.74 ,255.53 ,2801.61 ,303.54 ,205.87 ,60.02 ,334.53 ,279.49 ,162.05 ,1552.70 ,3885.52 ,885.72 
2001-12-26,884.76 ,224.57 ,231.68 ,621.05 ,1083.19 ,536.03 ,1264.90 ,256.41 ,2872.58 ,310.11 ,205.81 ,60.35 ,344.25 ,283.68 ,164.96 ,1560.36 ,3824.98 ,897.80 
2001-12-27,893.93 ,226.36 ,228.87 ,617.82 ,1083.97 ,530.79 ,1300.29 ,257.11 ,2983.47 ,317.69 ,205.80 ,61.25 ,336.74 ,297.24 ,172.21 ,1660.41 ,3939.44 ,918.53 
2001-12-28,916.05 ,230.45 ,236.51 ,647.61 ,1102.85 ,551.19 ,1354.71 ,266.41 ,3089.59 ,329.93 ,211.43 ,64.57 ,344.71 ,307.75 ,176.22 ,1738.91 ,4240.13 ,952.18 
2002-01-02,953.53 ,233.32 ,247.61 ,656.14 ,1118.63 ,564.75 ,1357.59 ,266.32 ,3361.92 ,341.09 ,227.55 ,65.77 ,358.93 ,318.93 ,183.11 ,1802.16 ,4356.83 ,1003.09 
2002-01-03,975.39 ,233.58 ,259.26 ,662.67 ,1115.55 ,575.35 ,1341.54 ,269.38 ,3315.41 ,344.20 ,228.08 ,65.23 ,357.53 ,323.63 ,186.54 ,1777.50 ,4508.80 ,997.97 
2002-01-04,963.01 ,232.89 ,263.24 ,671.02 ,1126.91 ,591.90 ,1404.40 ,274.88 ,3485.12 ,344.10 ,232.37 ,65.63 ,358.82 ,338.08 ,198.69 ,1816.29 ,4564.95 ,1031.15 
2002-01-07,972.23 ,238.44 ,266.64 ,668.51 ,1131.12 ,616.67 ,1437.93 ,278.35 ,3474.81 ,348.00 ,229.21 ,67.29 ,367.55 ,351.63 ,208.07 ,1893.68 ,4669.37 ,1033.70 
2002-01-08,948.51 ,241.99 ,265.99 ,657.28 ,1135.01 ,620.09 ,1414.01 ,280.76 ,3405.04 ,345.59 ,223.95 ,68.84 ,362.13 ,335.40 ,198.29 ,1816.76 ,4421.66 ,1016.58 
2002-01-09,949.32 ,239.30 ,264.84 ,654.06 ,1129.76 ,622.58 ,1406.06 ,285.13 ,3551.40 ,350.56 ,224.38 ,69.43 ,374.14 ,352.16 ,207.25 ,1927.71 ,4646.46 ,1040.34 
2002-01-10,939.09 ,238.41 ,268.60 ,646.80 ,1116.28 ,592.71 ,1333.90 ,285.90 ,3421.70 ,332.30 ,219.73 ,71.41 ,367.75 ,343.51 ,199.90 ,1924.08 ,4700.25 ,1004.93 
2002-01-11,944.77 ,237.23 ,264.00 ,650.91 ,1150.17 ,607.49 ,1367.33 ,284.61 ,3400.62 ,338.35 ,220.83 ,71.24 ,367.34 ,334.90 ,195.13 ,1858.16 ,4865.48 ,1008.83 
2002-01-14,953.12 ,237.70 ,263.60 ,650.02 ,1146.06 ,608.82 ,1393.88 ,284.72 ,3636.68 ,340.49 ,222.36 ,70.72 ,366.57 ,335.50 ,194.86 ,1861.03 ,4847.30 ,1049.12 
2002-01-15,944.07 ,233.99 ,260.77 ,636.38 ,1124.04 ,600.26 ,1373.02 ,275.36 ,3452.23 ,338.55 ,215.11 ,68.11 ,362.06 ,322.23 ,188.10 ,1783.23 ,4637.45 ,1013.44 
2002-01-16,974.41 ,234.73 ,259.84 ,629.67 ,1124.10 ,606.48 ,1349.98 ,269.75 ,3339.59 ,333.03 ,217.56 ,67.12 ,381.50 ,320.00 ,190.85 ,1729.99 ,4426.65 ,992.03 
2002-01-17,987.25 ,233.65 ,257.63 ,633.99 ,1122.63 ,623.81 ,1348.02 ,269.03 ,3330.10 ,335.84 ,220.26 ,67.37 ,396.14 ,325.03 ,193.30 ,1755.80 ,4435.52 ,993.58 
2002-01-18,984.06 ,232.24 ,260.88 ,640.40 ,1138.72 ,625.87 ,1382.53 ,266.06 ,3266.92 ,327.44 ,222.61 ,65.94 ,396.13 ,323.02 ,194.29 ,1695.82 ,4398.18 ,983.77 
2002-01-21,998.65 ,234.71 ,265.53 ,650.18 ,1153.68 ,642.65 ,1402.82 ,269.03 ,3244.80 ,332.86 ,228.79 ,68.79 ,418.81 ,332.45 ,199.19 ,1746.61 ,4589.70 ,987.33 
2002-01-22,1003.80 ,242.30 ,264.73 ,657.28 ,1160.35 ,643.16 ,1408.81 ,270.48 ,3342.84 ,337.36 ,228.61 ,68.28 ,416.35 ,334.68 ,202.30 ,1756.56 ,4600.45 ,1006.78 
2002-01-23,1032.99 ,240.94 ,270.90 ,694.88 ,1185.11 ,684.46 ,1481.01 ,282.77 ,3427.83 ,345.16 ,238.16 ,68.93 ,429.78 ,339.50 ,203.74 ,1794.81 ,4752.36 ,1039.09 
2002-01-24,1075.34 ,242.78 ,275.03 ,709.90 ,1200.31 ,700.16 ,1509.17 ,283.85 ,3468.30 ,363.87 ,247.65 ,70.25 ,444.12 ,350.93 ,208.93 ,1894.67 ,4763.46 ,1060.08 
2002-01-25,1080.41 ,249.27 ,275.37 ,730.69 ,1213.56 ,716.43 ,1522.43 ,292.63 ,3584.56 ,363.87 ,251.23 ,71.58 ,467.15 ,360.33 ,216.81 ,1892.52 ,4775.78 ,1085.55 
2002-01-28,1119.88 ,259.31 ,279.13 ,751.47 ,1222.29 ,714.94 ,1485.99 ,303.54 ,3560.88 ,374.74 ,251.70 ,71.93 ,495.06 ,366.86 ,217.53 ,1988.02 ,4900.19 ,1089.69 
2002-01-29,1130.12 ,264.95 ,276.57 ,755.36 ,1217.18 ,717.17 ,1492.08 ,304.46 ,3512.38 ,373.48 ,255.89 ,72.67 ,491.78 ,357.10 ,211.55 ,1918.05 ,4941.47 ,1082.71 
2002-01-30,1083.60 ,264.04 ,269.05 ,719.66 ,1192.70 ,706.44 ,1447.70 ,295.93 ,3391.10 ,359.13 ,249.09 ,70.79 ,469.74 ,344.25 ,205.96 ,1834.17 ,4685.78 ,1044.93 
2002-01-31,1106.75 ,274.04 ,270.32 ,718.32 ,1191.44 ,717.66 ,1475.02 ,299.87 ,3388.27 ,365.53 ,247.38 ,70.29 ,485.17 ,342.94 ,203.82 ,1836.80 ,4724.88 ,1049.91 
2002-02-01,1106.80 ,264.91 ,266.88 ,705.77 ,1186.85 ,691.46 ,1437.87 ,294.84 ,3454.32 ,361.06 ,241.70 ,68.37 ,466.16 ,336.43 ,201.88 ,1772.42 ,4665.75 ,1051.06 
2002-02-04,1082.74 ,263.90 ,263.04 ,690.02 ,1193.37 ,665.13 ,1435.12 ,291.61 ,3446.32 ,352.77 ,239.01 ,66.38 ,451.98 ,327.21 ,198.73 ,1693.29 ,4574.67 ,1040.88 
2002-02-05,1081.28 ,263.50 ,258.90 ,692.14 ,1185.96 ,663.20 ,1452.08 ,291.48 ,3544.84 ,350.49 ,239.96 ,66.42 ,475.89 ,331.87 ,199.15 ,1734.23 ,4572.65 ,1057.16 
2002-02-06,1102.52 ,266.73 ,259.81 ,704.33 ,1188.25 ,683.14 ,1424.19 ,296.38 ,3515.92 ,358.55 ,243.73 ,66.42 ,489.14 ,329.71 ,197.88 ,1730.34 ,4535.55 ,1057.57 
2002-02-07,1125.49 ,263.60 ,257.06 ,702.52 ,1164.98 ,668.17 ,1418.96 ,291.36 ,3455.28 ,356.07 ,237.08 ,64.39 ,469.13 ,323.89 ,194.99 ,1689.23 ,4453.67 ,1046.01 
2002-02-08,1132.00 ,265.88 ,261.26 ,716.17 ,1177.49 ,670.74 ,1456.50 ,293.41 ,3526.67 ,362.23 ,236.59 ,64.72 ,482.75 ,331.44 ,199.02 ,1751.15 ,4511.98 ,1065.79 
2002-02-14,1164.96 ,272.88 ,270.22 ,768.50 ,1198.68 ,695.82 ,1645.95 ,304.12 ,3852.99 ,387.36 ,255.89 ,66.69 ,518.17 ,355.45 ,215.09 ,1857.64 ,4907.67 ,1155.99 
2002-02-15,1165.56 ,274.73 ,268.63 ,766.06 ,1196.07 ,707.96 ,1608.62 ,302.24 ,3748.32 ,394.39 ,254.79 ,67.97 ,525.62 ,350.24 ,209.54 ,1868.88 ,4908.02 ,1137.67 
2002-02-18,1157.47 ,280.55 ,276.06 ,781.64 ,1180.98 ,712.15 ,1625.98 ,308.20 ,3776.06 ,408.95 ,255.82 ,68.07 ,554.38 ,347.33 ,205.17 ,1886.30 ,5029.88 ,1151.53 
2002-02-19,1131.54 ,279.87 ,279.04 ,764.36 ,1154.97 ,721.72 ,1585.04 ,307.97 ,3773.85 ,411.21 ,257.65 ,67.97 ,550.34 ,341.13 ,201.31 ,1850.74 ,4972.68 ,1144.39 
2002-02-20,1131.08 ,276.58 ,278.91 ,759.97 ,1157.47 ,728.64 ,1615.14 ,309.69 ,3746.66 ,405.03 ,251.51 ,67.61 ,559.50 ,336.21 ,198.40 ,1834.75 ,4894.72 ,1139.56 
2002-02-21,1148.19 ,280.23 ,282.22 ,773.70 ,1157.74 ,739.34 ,1647.86 ,315.66 ,3725.61 ,407.97 ,259.34 ,67.68 ,602.56 ,338.61 ,199.64 ,1850.46 ,4964.40 ,1144.87 
2002-02-22,1143.11 ,276.92 ,279.56 ,776.50 ,1169.00 ,739.66 ,1784.34 ,314.00 ,3692.17 ,404.05 ,262.18 ,66.84 ,578.60 ,338.20 ,198.42 ,1861.47 ,4941.24 ,1148.52 
2002-02-25,1141.94 ,281.56 ,276.39 ,780.61 ,1177.38 ,736.65 ,1752.38 ,321.85 ,3666.74 ,403.07 ,261.30 ,66.64 ,577.23 ,339.50 ,200.39 ,1838.95 ,4965.30 ,1142.52 
2002-02-26,1149.28 ,278.39 ,276.03 ,801.74 ,1176.29 ,738.37 ,1709.70 ,325.48 ,3736.56 ,410.15 ,264.95 ,67.80 ,593.73 ,342.17 ,201.63 ,1892.25 ,4888.97 ,1157.72 
2002-02-27,1182.77 ,280.02 ,277.83 ,820.74 ,1195.69 ,758.47 ,1710.19 ,326.94 ,3888.69 ,419.77 ,271.43 ,72.92 ,621.72 ,351.64 ,205.40 ,1986.92 ,5009.39 ,1190.72 
2002-02-28,1170.24 ,281.60 ,284.90 ,815.86 ,1191.36 ,748.94 ,1667.16 ,330.62 ,3830.79 ,428.33 ,280.06 ,72.60 ,614.89 ,356.40 ,207.92 ,2038.90 ,5080.92 ,1180.35 
2002-03-04,1191.37 ,292.38 ,295.05 ,821.56 ,1192.88 ,756.99 ,1666.78 ,342.88 ,3911.81 ,432.97 ,282.88 ,72.52 ,624.98 ,354.74 ,204.66 ,2036.66 ,5211.78 ,1199.07 
2002-03-05,1196.31 ,293.47 ,296.94 ,817.92 ,1192.01 ,763.31 ,1650.45 ,344.86 ,4021.43 ,439.02 ,282.27 ,72.03 ,641.29 ,357.06 ,206.05 ,2049.66 ,5299.50 ,1217.30 
2002-03-06,1204.92 ,294.04 ,298.23 ,830.91 ,1204.00 ,766.52 ,1604.73 ,347.24 ,4036.07 ,438.08 ,284.11 ,72.00 ,628.33 ,355.94 ,202.06 ,2087.22 ,5309.89 ,1219.10 
2002-03-07,1216.45 ,293.49 ,289.90 ,829.24 ,1218.05 ,761.00 ,1597.99 ,353.93 ,3955.70 ,427.26 ,282.75 ,70.06 ,613.26 ,350.53 ,199.67 ,2039.21 ,5303.40 ,1202.55 
2002-03-08,1211.04 ,295.09 ,287.06 ,820.62 ,1214.46 ,758.45 ,1565.52 ,353.18 ,3892.54 ,431.91 ,285.04 ,69.85 ,612.48 ,346.88 ,196.67 ,2048.02 ,5266.95 ,1190.73 
2002-03-11,1204.51 ,292.89 ,287.60 ,834.38 ,1222.26 ,744.77 ,1608.14 ,346.13 ,3902.38 ,432.99 ,288.45 ,70.44 ,598.25 ,344.68 ,193.44 ,2036.27 ,5420.98 ,1196.15 
2002-03-12,1216.46 ,291.64 ,294.78 ,866.80 ,1243.32 ,765.17 ,1641.39 ,354.88 ,4027.80 ,450.72 ,301.69 ,70.41 ,602.26 ,350.90 ,196.65 ,2070.93 ,5627.05 ,1231.83 
2002-03-13,1219.26 ,294.00 ,299.40 ,873.14 ,1285.07 ,777.70 ,1664.84 ,356.42 ,3992.25 ,463.66 ,310.87 ,70.78 ,606.52 ,356.28 ,201.34 ,2084.57 ,5606.44 ,1235.23 
2002-03-14,1222.70 ,296.72 ,301.26 ,908.77 ,1288.57 ,795.29 ,1660.00 ,360.46 ,3972.00 ,472.16 ,318.31 ,72.12 ,634.71 ,361.50 ,205.15 ,2105.49 ,5676.89 ,1243.07 
2002-03-15,1253.48 ,305.06 ,318.84 ,904.64 ,1296.89 ,809.71 ,1702.44 ,366.45 ,3865.30 ,490.20 ,328.90 ,74.01 ,661.27 ,367.97 ,206.59 ,2175.58 ,5947.28 ,1238.83 
2002-03-18,1268.22 ,320.14 ,326.76 ,911.18 ,1329.04 ,849.81 ,1712.35 ,379.36 ,3873.58 ,486.34 ,334.18 ,76.29 ,654.21 ,370.94 ,210.14 ,2171.82 ,5912.24 ,1244.86 
2002-03-19,1343.09 ,320.52 ,334.77 ,918.45 ,1340.63 ,861.39 ,1772.50 ,390.06 ,4040.50 ,482.31 ,346.66 ,76.39 ,666.13 ,380.83 ,218.60 ,2209.09 ,5913.17 ,1279.76 
2002-03-20,1340.50 ,328.02 ,333.45 ,899.57 ,1361.19 ,868.71 ,1737.24 ,389.58 ,4038.99 ,467.72 ,334.53 ,75.11 ,641.62 ,382.66 ,218.93 ,2237.00 ,5787.71 ,1268.10 
2002-03-21,1334.31 ,321.33 ,337.68 ,899.17 ,1374.36 ,928.83 ,1735.36 ,396.92 ,3956.58 ,478.28 ,330.77 ,75.60 ,641.74 ,377.07 ,214.41 ,2222.01 ,5737.72 ,1259.95 
2002-03-22,1331.22 ,317.94 ,342.35 ,895.29 ,1404.73 ,948.48 ,1726.66 ,392.70 ,4058.99 ,484.09 ,333.10 ,74.98 ,657.31 ,381.47 ,217.12 ,2213.92 ,5808.02 ,1277.83 
2002-03-25,1279.00 ,320.90 ,342.34 ,895.69 ,1418.37 ,918.55 ,1665.65 ,384.36 ,4007.83 ,470.80 ,323.84 ,74.53 ,661.63 ,374.14 ,213.14 ,2169.39 ,5806.42 ,1256.81 
2002-03-26,1292.56 ,312.21 ,335.00 ,888.62 ,1440.94 ,892.99 ,1666.19 ,386.65 ,4049.79 ,478.35 ,318.73 ,73.24 ,671.18 ,365.21 ,208.25 ,2107.19 ,5761.93 ,1265.39 
2002-03-27,1313.44 ,313.99 ,336.60 ,914.49 ,1440.00 ,912.61 ,1702.42 ,389.05 ,4210.25 ,496.35 ,326.01 ,73.83 ,678.36 ,368.21 ,211.24 ,2118.69 ,5834.34 ,1306.54 
2002-03-28,1327.00 ,312.11 ,340.75 ,917.31 ,1416.57 ,906.45 ,1643.18 ,382.21 ,4174.47 ,493.41 ,329.96 ,73.66 ,701.13 ,363.03 ,209.58 ,2060.08 ,5670.30 ,1296.16 
2002-03-29,1314.03 ,306.95 ,339.58 ,917.37 ,1399.04 ,923.67 ,1653.41 ,386.27 ,4254.39 ,497.92 ,333.08 ,73.21 ,698.04 ,364.25 ,210.96 ,2052.17 ,5850.63 ,1309.74 
2002-04-01,1260.59 ,296.69 ,335.51 ,879.47 ,1342.20 ,863.51 ,1643.75 ,385.65 ,4255.65 ,485.40 ,323.25 ,71.66 ,665.83 ,353.75 ,205.86 ,1936.42 ,6149.56 ,1291.42 
2002-04-02,1291.68 ,309.22 ,333.88 ,903.66 ,1365.51 ,887.67 ,1734.16 ,393.20 ,4494.24 ,503.13 ,333.25 ,73.21 ,670.38 ,357.81 ,207.32 ,1973.52 ,6234.09 ,1350.79 
2002-04-03,1318.18 ,312.65 ,332.73 ,948.09 ,1371.72 ,888.93 ,1736.70 ,401.16 ,4553.00 ,518.50 ,335.75 ,74.21 ,669.18 ,365.33 ,213.10 ,1996.09 ,6281.24 ,1376.35 
2002-04-04,1319.87 ,312.03 ,333.43 ,957.11 ,1388.01 ,885.87 ,1716.62 ,402.39 ,4436.80 ,533.84 ,335.34 ,74.39 ,687.15 ,375.05 ,216.96 ,2055.62 ,6525.65 ,1364.68 
2002-04-08,1293.41 ,315.49 ,342.23 ,937.38 ,1379.51 ,884.05 ,1672.44 ,394.18 ,4265.07 ,525.96 ,328.23 ,74.02 ,688.24 ,374.15 ,213.69 ,2069.51 ,6657.70 ,1326.22 
2002-04-09,1291.65 ,311.65 ,334.16 ,922.21 ,1349.75 ,858.53 ,1677.11 ,387.54 ,4222.63 ,514.96 ,327.00 ,72.41 ,647.45 ,364.43 ,209.77 ,1988.56 ,6286.97 ,1311.08 
2002-04-10,1264.98 ,301.77 ,319.82 ,881.96 ,1312.50 ,840.66 ,1614.90 ,382.55 ,4064.81 ,484.37 ,315.10 ,69.06 ,626.06 ,352.00 ,206.92 ,1893.60 ,5725.35 ,1259.38 
2002-04-11,1266.43 ,311.16 ,317.48 ,889.50 ,1332.64 ,845.36 ,1641.85 ,389.84 ,4119.19 ,488.98 ,313.51 ,69.72 ,650.14 ,359.27 ,209.21 ,1923.81 ,5997.12 ,1274.06 
2002-04-12,1272.63 ,306.99 ,313.88 ,888.12 ,1330.12 ,849.16 ,1688.46 ,387.77 ,4198.86 ,490.69 ,316.68 ,68.59 ,650.79 ,369.23 ,218.61 ,1935.30 ,6025.92 ,1289.66 
2002-04-15,1296.59 ,314.57 ,320.68 ,908.35 ,1335.34 ,870.01 ,1685.17 ,390.42 ,4351.82 ,505.70 ,323.74 ,69.14 ,649.77 ,370.60 ,219.29 ,1939.00 ,6062.86 ,1324.49 
2002-04-16,1313.10 ,318.45 ,325.11 ,912.94 ,1356.61 ,898.64 ,1649.85 ,395.34 ,4398.98 ,512.83 ,331.35 ,69.55 ,663.90 ,371.56 ,216.76 ,1986.18 ,6211.87 ,1335.67 
2002-04-17,1328.34 ,322.91 ,331.60 ,936.51 ,1364.23 ,917.11 ,1648.94 ,401.19 ,4609.43 ,541.71 ,339.44 ,70.17 ,709.47 ,382.03 ,223.52 ,2044.87 ,6384.50 ,1386.10 
2002-04-18,1351.49 ,326.74 ,331.99 ,941.56 ,1356.96 ,917.36 ,1653.88 ,399.10 ,4608.39 ,552.17 ,347.97 ,69.94 ,715.63 ,392.73 ,230.60 ,2053.20 ,6764.20 ,1392.12 
2002-04-19,1327.38 ,334.43 ,333.00 ,944.37 ,1335.05 ,882.94 ,1611.68 ,388.35 ,4523.66 ,543.46 ,348.28 ,69.22 ,691.12 ,396.54 ,236.72 ,2052.68 ,6690.25 ,1369.87 
2002-04-22,1302.15 ,341.36 ,323.72 ,932.60 ,1309.30 ,850.45 ,1567.62 ,380.42 ,4632.74 ,541.75 ,335.38 ,66.85 ,688.19 ,394.34 ,238.18 ,1989.66 ,6659.51 ,1375.65 
2002-04-23,1263.60 ,333.76 ,317.78 ,923.27 ,1300.72 ,823.13 ,1576.21 ,379.35 ,4756.89 ,561.37 ,333.40 ,64.87 ,681.67 ,389.19 ,236.37 ,1942.84 ,6664.83 ,1397.70 
2002-04-24,1244.41 ,328.75 ,308.82 ,886.05 ,1275.47 ,820.63 ,1543.93 ,366.46 ,4772.18 ,557.83 ,327.45 ,64.43 ,685.32 ,382.24 ,234.11 ,1871.50 ,6520.03 ,1386.78 
2002-04-25,1219.06 ,315.50 ,288.56 ,839.64 ,1232.47 ,793.47 ,1459.82 ,346.26 ,4555.33 ,520.26 ,309.08 ,60.77 ,646.85 ,360.68 ,220.86 ,1763.38 ,6217.02 ,1319.77 
2002-04-26,1248.95 ,309.59 ,292.26 ,857.91 ,1242.99 ,805.39 ,1490.66 ,352.03 ,4453.56 ,525.46 ,318.59 ,61.36 ,689.57 ,357.42 ,217.97 ,1755.11 ,6125.45 ,1314.00 
2002-04-29,1224.55 ,301.75 ,277.40 ,834.07 ,1208.63 ,775.94 ,1459.99 ,341.83 ,4242.11 ,502.35 ,301.34 ,59.20 ,652.93 ,344.76 ,212.02 ,1651.69 ,6134.57 ,1262.43 
2002-04-30,1227.54 ,288.68 ,273.66 ,828.90 ,1218.74 ,752.56 ,1500.90 ,338.26 ,4245.82 ,497.97 ,301.26 ,58.91 ,676.43 ,344.15 ,210.97 ,1650.76 ,6309.30 ,1262.94 
2002-05-02,1256.78 ,298.10 ,291.77 ,845.18 ,1238.65 ,776.16 ,1539.88 ,346.95 ,4264.04 ,514.59 ,309.16 ,60.15 ,718.09 ,362.41 ,224.29 ,1702.64 ,6355.53 ,1281.79 
2002-05-03,1285.62 ,300.96 ,291.95 ,847.57 ,1240.81 ,773.99 ,1534.47 ,346.49 ,4203.21 ,532.83 ,306.95 ,59.74 ,707.33 ,363.88 ,228.16 ,1676.94 ,6166.00 ,1280.18 
2002-05-06,1264.76 ,309.75 ,284.14 ,829.12 ,1232.50 ,779.93 ,1495.76 ,341.45 ,3965.26 ,513.79 ,300.35 ,58.35 ,679.12 ,352.08 ,220.59 ,1618.25 ,5951.91 ,1227.93 
2002-05-07,1265.60 ,308.93 ,281.22 ,826.74 ,1229.51 ,775.96 ,1469.89 ,337.68 ,4021.34 ,508.40 ,295.04 ,56.95 ,692.85 ,345.19 ,217.55 ,1586.79 ,5924.38 ,1232.19 
